category	filename	status	url	title	published	version	doc_key	size	updated_at
manuais	MOC_NFeABI_Anexo I Leiaute e RV - v2.00.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=DVO6rlJdDag=	-----> Anexo I - Leiaute e Regra de Validação - NF-e ABI v.2.00 (minuta) - Publicado em 07/04/2026		2.00	anexo-i-leiaute-e-regra-de-validacao-nf-e-abi-minuta-publicado-em	1954922	2026-06-22T16:51:20.983Z
manuais	ANEXO I - Leiaute e Regra de Validação - NF-e e NFC-e.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=J%20I%20v4eN00E=	------> Anexo I - Leiaute e Regra de Validação - NF-e e NFC-e			anexo-i-leiaute-e-regra-de-validacao-nf-e-e-nfc-e	4106196	2026-06-22T16:51:20.983Z
manuais	MOC_NFAg_Anexo I_Leiaute e Regras de Validação_v1.00k.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=sV2BbNE9YrU=	Anexo I - Leiaute e Regra de Validação - NFAg v.1.00k - Publicado em 07/04/2026		1.00k	anexo-i-leiaute-e-regra-de-validacao-nfag-publicado-em	1644255	2026-06-22T16:51:20.983Z
manuais	MOC_NFGas_Anexo I_Leiaute e Regras de Validação_v1.00f.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=/1RlbrBAxOU=	Anexo I - Leiaute e Regra de Validação - NFGas v.1.00f - Publicado em 07/04/2026		1.00f	anexo-i-leiaute-e-regra-de-validacao-nfgas-publicado-em	1668188	2026-06-22T16:51:20.983Z
manuais	MOC_NFAg_Anexo_II_DANFAG - V1.01.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=GJHv4Tef4pI=	-----> Anexo II - Leiaute do Documento Auxiliar da Nota Fiscal da Água e Saneamento Eletrônica, versão 1.01 - DANFAG - Publicado em 26/01/2026			anexo-ii-leiaute-do-documento-auxiliar-da-nota-fiscal-da-agua-e-saneamento-eletronica-versao-1-01-danfag-publicado-em	3131450	2026-06-22T16:51:20.983Z
manuais	MOC_NFGas_Anexo II_DANFGas_v1.00.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=Cbt6D/qMTQs=	-----> Anexo II - Manual de Especificação da DANFGas v1.00 - Publicado em 07/04/2026		1.00	anexo-ii-manual-de-especificacao-da-danfgas-publicado-em	1835553	2026-06-22T16:51:20.983Z
manuais	ANEXO II -Manual EspecificaçõesTécnicas - Danfe-Código-Barras.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=f%20NhsSn3/5M=	------> Anexo II - Manual Especificações Técnicas - Danfe-Código-Barras			anexo-ii-manual-especificacoes-tecnicas-danfe-codigo-barras	1345906	2026-06-22T16:51:20.983Z
manuais	Anexo III - Manual de Contingência - NF-e.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=cMjGAyYrb/s=	------> Anexo III - Manual de Contingência - NF-e			anexo-iii-manual-de-contingencia-nf-e	1369540	2026-06-22T16:51:20.983Z
manuais	Anexo IV - Manual de Contingência - NFC-e.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=fMhAfsQfE%20M=	------> Anexo IV - Manual de Contingência - NFC-e			anexo-iv-manual-de-contingencia-nfc-e	811631	2026-06-22T16:51:20.983Z
manuais	Manual de Boas Práticas NFC-e - BP 2018.001 - versão 1 0.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=R7Y/bEE/RM8=	Manual de Boas Práticas no desenvolvimento de emissor de NFC-e - BP 2018.001 - versão 1.0			manual-de-boas-praticas-no-desenvolvimento-de-emissor-de-nfc-e-bp-2018-001-versao-1	497088	2026-06-22T16:51:20.983Z
manuais	ManualContingencia.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=TanMatXmIAY=	Manual de Contingência da NF-e - Versão 1.01			manual-de-contingencia-da-nf-e-versao-1	3437910	2026-06-22T16:51:20.983Z
manuais	Manual_de_especificacoes_tecnicas_da_Contingencia_Off-line_versao_2.0.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=tG8%20fKpcfbM=	Manual de Especificações da Contingência Offline para NFC-e - versão 2.0			manual-de-especificacoes-da-contingencia-offline-para-nfc-e-versao-2	574805	2026-06-22T16:51:20.983Z
manuais	20250324 - Manual_de_Especificações_Técnicas_do_DANFE_NFC-e_QR_Code.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=k/IuuaW4YiY=	Manual de especificações técnicas do DANFE_NFC-e e Qr_Code Versão 6.0			manual-de-especificacoes-tecnicas-do-danfe-nfc-e-e-qr-code-versao-6	1887904	2026-06-22T16:51:20.983Z
manuais	Manual de Orientação ao Contribuinte - MOC - versão 7.0 - NF-e e NFC-e.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=LrBx7WT9PuA=	Manual de Orientação ao Contribuinte - MOC - versão 7.0 - NF-e e NFC-e			manual-de-orientacao-ao-contribuinte-moc-versao-7-0-nf-e-e-nfc-e	4304647	2026-06-22T16:51:20.983Z
manuais	MOC NFe ABI Visão Geral - v1.00 - minuta.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=CGT8ZmsZjcc=	Manual de Orientação do Contribuinte da NF-e ABI - Visão Geral - v.1.00 (minuta) - Publicado em 24/11/2025		1.00	manual-de-orientacao-do-contribuinte-da-nf-e-abi-visao-geral-minuta-publicado-em	1404023	2026-06-22T16:51:20.983Z
manuais	MOC_NFAg_VisaoGeral_v1.00k.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=3MGeVK5qL4A=	Manual de Orientação do Contribuinte da NFAg - Visão Geral - v.1.00k - Publicado em 07/04/2026		1.00k	manual-de-orientacao-do-contribuinte-da-nfag-visao-geral-publicado-em	2044937	2026-06-22T16:51:20.983Z
manuais	MOC_NFGas_VisaoGeral_v1.00f.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=NyzKYPVLKZU=	Manual de Orientação do Contribuinte da Nota Fiscal Eletrônica do Gás (NFGas) - Visão Geral - v.1.00f - Publicado em 07/04/2026		1.00f	manual-de-orientacao-do-contribuinte-da-nota-fiscal-eletronica-do-gas-nfgas-visao-geral-publicado-em	1886223	2026-06-22T16:51:20.983Z
manuais	manual_usuarios_SVRS.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=Nwgpbl6wSNI=	Manual de Usuários da Sefaz Virtual - RS.			manual-de-usuarios-da-sefaz-virtual-rs	297205	2026-06-22T16:51:20.983Z
manuais	ManualUtilizacaoSVAN.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=O2Op0gbMOvE=	Manual de Utilização da Sefaz Virtual do Ambiente Nacional(ZIP)			manual-de-utilizacao-da-sefaz-virtual-do-ambiente-nacional-zip	759992	2026-06-22T16:51:20.983Z
manuais	manual_emissor_nfe.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=ZE7XRC1vqJ4=	Manual do Emissor de NF-e			manual-do-emissor-de-nf-e	208466	2026-06-22T16:51:20.983Z
esquemas-xml	Eventos_RTC.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=5VCHL%204VGbo=	Esquema XML NF-e/NFC-e - Schema dos eventos da NT 2025.002 v.1.30 - RTC (ZIP). Publicado em 07/10/2025 - Atualizado em 30/10/2025		1.30	esquema-xml-nf-e-nfc-e-schema-dos-eventos-da-nt-2025-002-rtc-zip-publicado-em-atualizado-em	25834	2026-06-22T16:51:20.983Z
esquemas-xml	ConSitNFe_v2.01.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=O5z/3yYsxnc=	Esquemas XML NF-e - Consulta Situação NF-e(01/10/10) (ZIP)			esquemas-xml-nf-e-consulta-situacao-nf-e-01-10-10-zip	8946	2026-06-22T16:51:20.983Z
esquemas-xml	Evento_AtorInteressado_PL_v1.02.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=Y1hrcyzvncE=	Esquemas XML NF-e - Evento Ator Interessado na NF-e - Transportador. Publicado em 28/01/2021.			esquemas-xml-nf-e-evento-ator-interessado-na-nf-e-transportador-publicado-em	11704	2026-06-22T16:51:20.983Z
esquemas-xml	Evento_EntregaNFe_PL_v1.01.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=W9sYeScSDZg=	Esquemas XML NF-e - Evento Comprovante Entrega da NF-e . Publicado em 19/05/2021 (Atualizado em 15/06/2021)			esquemas-xml-nf-e-evento-comprovante-entrega-da-nf-e-publicado-em-atualizado-em	16788	2026-06-22T16:51:20.983Z
esquemas-xml	Evento_InsucessoNFe_PL_v1.02.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=qvyq5vuft74=	Esquemas XML NF-e - Evento Insucesso na Entrega da NF-e. Publicado em 26/04/2024 (ZIP)			esquemas-xml-nf-e-evento-insucesso-na-entrega-da-nf-e-publicado-em-zip	17852	2026-06-22T16:51:20.983Z
esquemas-xml	Evento_Canc_PL_v1.01_NT_2018_004.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=0Yynu2Ck%20bM=	Esquemas XML NF-e / NFC-e - Evento Cancelamento (Atualizado em 21/12/2018) (ZIP)			esquemas-xml-nf-e-nfc-e-evento-cancelamento-atualizado-em-zip	10695	2026-06-22T16:51:20.983Z
esquemas-xml	Evento_Econf_v1.00.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=tL1S8quJtVE=	Esquemas XML NF-e/NFC-e - Evento de Conciliação Financeira. Publicado em 30/07/2024 (ZIP)			esquemas-xml-nf-e-nfc-e-evento-de-conciliacao-financeira-publicado-em-zip	15926	2026-06-22T16:51:20.983Z
esquemas-xml	PL_ConsultaGTIN_v1.00.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=xJdTH687/8s=	Esquemas XML NF-e/NFC-e - Pacote de Liberação da consulta GTIN (NT 2022.001 v.1.00). Publicado em 31/05/22		1.00	esquemas-xml-nf-e-nfc-e-pacote-de-liberacao-da-consulta-gtin-nt-2022-001-publicado-em-31-05-22	3528	2026-06-22T16:51:20.983Z
esquemas-xml	PL_NFeDistDFe_103.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=i8zkC4UsoIc=	Esquemas XML NF-e - Pacote de Liberação Distribuição de DF-e v.1.03. Publicado em 23/06/2022 (ZIP)		1.03	esquemas-xml-nf-e-pacote-de-liberacao-distribuicao-de-df-e-publicado-em-zip	6231	2026-06-22T16:51:20.983Z
esquemas-xml	Evento_Canc_PL_v1.01.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=Ig8Y9i6kgOc=	Esquemas XML NF-e - Pacote de Liberação Evento Canc v1.01 (30/05/2014) (ZIP)		1.01	esquemas-xml-nf-e-pacote-de-liberacao-evento-canc-zip	10224	2026-06-22T16:51:20.983Z
esquemas-xml	Evento_CCe_PL_v1.01.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=%200MSTVshMl8=	Esquemas XML NF-e - Pacote de Liberação Evento CCe v1.01 (30/05/2014) (ZIP)		1.01	esquemas-xml-nf-e-pacote-de-liberacao-evento-cce-zip	11180	2026-06-22T16:51:20.983Z
esquemas-xml	Evento_Averb_PL_v1.01.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=G3fIxJUvAD8=	Esquemas XML NF-e - Pacote de Liberação Evento de Averbação v1.01 (atualizado em 30/04/2025) (ZIP)		1.01	esquemas-xml-nf-e-pacote-de-liberacao-evento-de-averbacao-atualizado-em-zip	12149	2026-06-22T16:51:20.983Z
esquemas-xml	Evento_EPEC_NFCe_PL1.00.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=vJ6Ja1Upn2o=	Esquemas XML NF-e - Pacote de Liberação Evento EPEC NFCe v1.00 (07/05/2014) (ZIP)		1.00	esquemas-xml-nf-e-pacote-de-liberacao-evento-epec-nfce-zip	8510	2026-06-22T16:51:20.983Z
esquemas-xml	Evento_EPEC_PL_v1.01.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=OPt9hJUGOv0=	Esquemas XML NF-e - Pacote de Liberação Evento EPEC v1.01 (30/05/2014) (ZIP)		1.01	esquemas-xml-nf-e-pacote-de-liberacao-evento-epec-zip	13991	2026-06-22T16:51:20.983Z
esquemas-xml	Evento_Generico_PL_v1.01.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=zHyCKC788y8=	Esquemas XML NF-e - Pacote de Liberação Evento Generico v1.01 (Atualizado em 30/05/2014) (ZIP)		1.01	esquemas-xml-nf-e-pacote-de-liberacao-evento-generico-atualizado-em-zip	8768	2026-06-22T16:51:20.983Z
esquemas-xml	Evento_ManifestaDest_PL_v1.01.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=Q7x6aqhBAy4=	Esquemas XML NF-e - Pacote de Liberação Evento Manifesta Destinatário v1.01 (30/05/2014) (ZIP)		1.01	esquemas-xml-nf-e-pacote-de-liberacao-evento-manifesta-destinatario-zip	12421	2026-06-22T16:51:20.983Z
esquemas-xml	Evento_Prorrog_Indust_1.0.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=KSNIzTeJ4mY=	Esquemas XML NF-e - Pacote de Liberação Evento Prorrog. Indust. 1.0 (27/11/2015) (ZIP)			esquemas-xml-nf-e-pacote-de-liberacao-evento-prorrog-indust-1-0-zip	18681	2026-06-22T16:51:20.983Z
esquemas-xml	Evento_SuframaInternaliza_PL_v1.01.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=D8VcRXDh9xk=	Esquemas XML NF-e - Pacote de Liberação Evento Suframa Internaliza v1.01 (26/01/2015) (ZIP)		1.01	esquemas-xml-nf-e-pacote-de-liberacao-evento-suframa-internaliza-zip	11306	2026-06-22T16:51:20.983Z
esquemas-xml	Evento_SuframaVistoria_PL_v1.01.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=QuYuRVqPWuQ=	Esquemas XML NF-e - Pacote de Liberação Evento Suframa Vistoria v1.01 (25/11/2015) (ZIP)		1.01	esquemas-xml-nf-e-pacote-de-liberacao-evento-suframa-vistoria-zip	11292	2026-06-22T16:51:20.983Z
esquemas-xml	Evento_CancSubst_v1.01_NT_2018_004.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=6UBZKIOo6qU=	Esquemas XML NFC-e - Evento Cancelamento por Substituição (Atualizado em 21/12/2018) (ZIP)			esquemas-xml-nfc-e-evento-cancelamento-por-substituicao-atualizado-em-zip	11212	2026-06-22T16:51:20.983Z
esquemas-xml	PL_010c_NT2022_002v1.30.zip	ARCHIVED	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=%20ZqiLFb5FGE=	PL_010c_NT2022_002v1.30			pl-010c-nt2022-002v1	39988	2026-06-20T20:40:14.230Z
esquemas-xml	CNPJ Alfanumérico - NT2026.004.v.1.01 PL Eventos e Cad Consulta Cadastro CCC.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=FOEnx2KAsCk=	Schemas XML NF-e 010d - CNPJ Alfanumérico - NT 2026.004.v.1.01, Eventos e ws de Consulta CCC. (Publicado em 08/06/2026)		1.01	schemas-xml-nf-e-010d-cnpj-alfanumerico-nt-2026-004-eventos-e-ws-de-consulta-ccc-publicado-em	65203	2026-06-22T16:51:20.983Z
esquemas-xml	PL_NFAg_1.00j.zip	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=LSpnh5/ONI8=	Schemas XML NFAg - Pacote de Liberação 1.00j (ZIP) - (Publicado em 07/04/2026)			schemas-xml-nfag-pacote-de-liberacao-1-00j-zip-publicado-em	33599	2026-06-22T16:51:20.983Z
